grade,substandard_description,substandard_id,direct_instructions,match_confidence,similarity_score,llm_explanation
6,Multiply using the distributive property.,CCSS.MATH.CONTENT.6.EE.A.3+1,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.233,
6,Factor variable expressions using the distributive property.,CCSS.MATH.CONTENT.6.EE.A.3+2,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Very Low,0.197,
6,Add and subtract like terms.,CCSS.MATH.CONTENT.6.EE.A.3+3,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.095,
6,Identify when two expressions are equivalent.,CCSS.MATH.CONTENT.6.EE.A.4+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Low,0.315,
6,"Solve one-step addition and subtraction equations.
",CCSS.MATH.CONTENT.6.EE.B.7+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Very Low,0.121,
6,Write one-variable addition or subtraction equations from word problems.,CCSS.MATH.CONTENT.6.EE.B.7+2,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Low,0.217,
6,Solve one-step multiplication and division equations.,CCSS.MATH.CONTENT.6.EE.B.7+3,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Very Low,0.121,
6,Write one-step multiplication and division equations from word problems.,CCSS.MATH.CONTENT.6.EE.B.7+4,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Low,0.217,
6,Solve word problems involving real-world one-step equations.,CCSS.MATH.CONTENT.6.EE.B.7+5,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Very Low,0.116,
6,Use positive and negative numbers in tandem to model real-world quantities that have opposite values or directions—such as temperatures above and below zero—interpreting zero as the neutral reference point in each context.,CCSS.MATH.CONTENT.6.NS.C.5+1,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Low,0.244,
6,Find and position integers and other rational numbers on a horizontal or vertical number line diagram.,CCSS.MATH.CONTENT.6.NS.C.6.C+1,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Low,0.241,
6,Recognize opposite signs of numbers as indicating locations on opposite sides of 0 on the number line.,CCSS.MATH.CONTENT.6.NS.C.6.A+1,"Skill: Percent, Ratio, Probability | Problem Type: Complex ratio problems; total not given | Sequence: 2",Low,0.239,
6,Compare rational numbers.,CCSS.MATH.CONTENT.6.NS.C.7.A+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Very Low,0.081,
6,Order rational numbers.,CCSS.MATH.CONTENT.6.NS.C.7.B+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in two-step problems | Sequence: 5,Very Low,0.081,
6,Understand the absolute value of a rational number as its distance from 0 on the number line.,CCSS.MATH.CONTENT.6.NS.C.7.C+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Low,0.241,
6,Find the absolute value of numbers.,CCSS.MATH.CONTENT.6.NS.C.7.C+3,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Medium,0.552,
6,Interpret absolute value as magnitude for a positive or negative quantity in a real-world situation. Understand that |-a| = a.,CCSS.MATH.CONTENT.6.NS.C.7.C+2,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.188,
6,"Distinguish comparisons of absolute value from statements about order. For example, recognize that an account balance less than -30 dollars represents a debt greater than 30 dollars.",CCSS.MATH.CONTENT.6.NS.C.7.D+1,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.171,
6,Find and position pairs of integers and other rational numbers on a coordinate plane.,CCSS.MATH.CONTENT.6.NS.C.6.C+2,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Low,0.278,
6,"Recognize that when two ordered pairs differ only by signs, the locations of the points are related by being reflections across one or both axes.",CCSS.MATH.CONTENT.6.NS.C.6.B+1,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Low,0.257,
6,Follow directions on a coordinate plane.,CCSS.MATH.CONTENT.6.NS.C.8+2,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Low,0.220,
6,Find the distance between two points on the coordinate plane.,CCSS.MATH.CONTENT.6.NS.C.8+1,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Medium,0.492,
6,Draw polygons on the coordinate plane.,CCSS.MATH.CONTENT.6.G.A.3+1,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Low,0.323,
6,Solve area and perimeter problems on the coordinate plane.,CCSS.MATH.CONTENT.6.G.A.3+2,"Skill: Pre-Algebra | Problem Type: Given a line on the coordinate system, find the points, complete a function table, and find the function | Sequence: 2",Low,0.300,
6,Identify independent and dependent variables in situations.,CCSS.MATH.CONTENT.6.EE.C.9+1,"Skill: Data Analysis | Problem Type: Display data in dot plots, histograms, and box plots | Sequence: 1",Very Low,0.105,
6,Write an equation from a table.,CCSS.MATH.CONTENT.6.EE.C.9+2,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Low,0.213,
6,Verify whether a given value is a solution to a one-step inequality through substitution and evaluation.,CCSS.MATH.CONTENT.6.EE.B.5+2,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Low,0.208,
6,Find a value using given two-variable mathematical equations.,CCSS.MATH.CONTENT.6.EE.C.9+3,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Low,0.289,
6,Find a value using given two-variable real-world equations.,CCSS.MATH.CONTENT.6.EE.C.9+4,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Low,0.272,
6,Graph a two-variable equation.,CCSS.MATH.CONTENT.6.EE.C.9+5,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.198,
6,Write a two-variable equation from a real-world problem.,CCSS.MATH.CONTENT.6.EE.C.9+6,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.177,
6,"Interpret graphs presented in word problems, extracting and analyzing quantitative information to explain the relationships shown.",CCSS.MATH.CONTENT.6.EE.C.9+7,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.127,
6,Graph inequalities.,CCSS.MATH.CONTENT.6.EE.B.8+1,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.186,
6,Write an inequality of the form x > c or x < c to represent a constraint or condition from a number line.,CCSS.MATH.CONTENT.6.EE.B.8+3,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.194,
6,Write an inequality of the form x > c or x < c to represent a constraint or condition in a real-world problem. ,CCSS.MATH.CONTENT.6.EE.B.8+4,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.186,
6,Find the area of parallelograms.,CCSS.MATH.CONTENT.6.G.A.1+1,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,High,0.661,
6,Find the area of triangles.,CCSS.MATH.CONTENT.6.G.A.1+2,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,High,0.661,
6,Find the area of rhombuses.,CCSS.MATH.CONTENT.6.G.A.1+3,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,High,0.661,
6,Find the area of a trapezoid.,CCSS.MATH.CONTENT.6.G.A.1+4,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,High,0.661,
6,Solve real world problems involving the area of quadrilaterals and triangles.,CCSS.MATH.CONTENT.6.G.A.1+5,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.323,
6,"Find the area of compound figures involving triangles, squares, and rectangles.",CCSS.MATH.CONTENT.6.G.A.1+6,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Medium,0.446,
6,Apply the volume formulas V = l w h and V = B h to find volumes of right rectangular prisms,CCSS.MATH.CONTENT.6.G.A.2+1,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.289,
6,Solve real world problems involving the volume of right rectangular prisms.,CCSS.MATH.CONTENT.6.G.A.2+2,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Very Low,0.179,
6,Identify the nets of pyramids and prisms.,CCSS.MATH.CONTENT.6.G.A.4+1,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Low,0.236,
6,Calculate the surface area of cubes and rectangular prisms.,CCSS.MATH.CONTENT.6.G.A.4+2,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.357,
6,Calculate the surface area of triangular prisms.,CCSS.MATH.CONTENT.6.G.A.4+3,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Medium,0.405,
6,"Recognize a statistical question as one that anticipates variability in the data related to the question and accounts for it in the answers. Questions regarding an individual known data point would not be considered a statistical question. However, questions regarding data points about a population would be statistical in nature.",CCSS.MATH.CONTENT.6.SP.A.1+1,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.164,
6,Compare data displays.,CCSS.MATH.CONTENT.6.SP.B.5.B+1,"Skill: Data Analysis | Problem Type: Display data in dot plots, histograms, and box plots | Sequence: 1",Very Low,0.156,
6,"Give quantitative measures of mean, median, mode and range for a data set.",CCSS.MATH.CONTENT.6.SP.B.5.C+1,Skill: Data Analysis | Problem Type: Measures of center and variability | Sequence: 2,Low,0.394,
6,Identify an outlier and describe the effect of removing it.,CCSS.MATH.CONTENT.6.SP.B.5.C+5,"Skill: Pre-Algebra | Problem Type: Given two pairs of x and y values, students determine the function, complete the function table, and graph the points | Sequence: 1",Very Low,0.198,
6,Calculate quartiles and interquartile range.,CCSS.MATH.CONTENT.6.SP.B.5.C+4,Skill: Data Analysis | Problem Type: Measures of center and variability | Sequence: 2,Very Low,0.174,
6,Calculate mean absolute deviation.,CCSS.MATH.CONTENT.6.SP.B.5.C+3,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.076,
6,Display numerical data on dot plots.,CCSS.MATH.CONTENT.6.SP.B.4+1,"Skill: Data Analysis | Problem Type: Display data in dot plots, histograms, and box plots | Sequence: 1",High,0.664,
6,Report the number of observations of data from a math problem.,CCSS.MATH.CONTENT.6.SP.B.5.A+1,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Low,0.264,
6,Display numerical data on histograms.,CCSS.MATH.CONTENT.6.SP.B.4+2,"Skill: Data Analysis | Problem Type: Display data in dot plots, histograms, and box plots | Sequence: 1",Medium,0.446,
6,Interpret numerical data on histograms.,CCSS.MATH.CONTENT.6.SP.B.4+4,"Skill: Data Analysis | Problem Type: Display data in dot plots, histograms, and box plots | Sequence: 1",Low,0.283,
6,Display numerical data on box plots.,CCSS.MATH.CONTENT.6.SP.B.4+3,"Skill: Data Analysis | Problem Type: Display data in dot plots, histograms, and box plots | Sequence: 1",High,0.638,
6,Interpret median and interquartile range,CCSS.MATH.CONTENT.6.SP.B.4+5,Skill: Data Analysis | Problem Type: Measures of center and variability | Sequence: 2,Low,0.303,
6,"Interpret and analyze data presented in tables, charts, and graphs to solve problems involving measures of center, frequency, and percentages.",CCSS.MATH.CONTENT.6.SP.A.3+3,Skill: Data Analysis | Problem Type: Measures of center and variability | Sequence: 2,Very Low,0.194,
6,"Interpret charts and graphs to find mean, median, mode, and range.",CCSS.MATH.CONTENT.6.SP.B.5.C+2,Skill: Data Analysis | Problem Type: Measures of center and variability | Sequence: 2,Low,0.296,
6,"Identify samples that are representative, random or biased.",CCSS.MATH.CONTENT.6.SP.A.2+1,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.105,
6,Recognize that a measure of center for a numerical data set summarizes all of its values with a single number.,CCSS.MATH.CONTENT.6.SP.A.3+1,Skill: Pre-Algebra | Problem Type: Write and evaluate expressions with letters for numbers in one-step problems | Sequence: 4,Very Low,0.153,
6,Recognize that a measure of variation describes how its values vary with a single number.,CCSS.MATH.CONTENT.6.SP.A.3+2,Skill: Pre-Algebra | Problem Type: Absolute value | Sequence: 3,Very Low,0.131,
6,Calculate the surface area of pyramids.,CCSS.MATH.CONTENT.6.G.A.4+4,Skill: Geometry | Problem Type: Find the area of a triangle using the equation | Sequence: 1,Medium,0.438,
7,"Classify numbers as rational, whole, integers.",CCSS.MATH.CONTENT.7.NS.A.2.D+1,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.147,
7,Convert fractions to decimals using long division.,CCSS.MATH.CONTENT.7.NS.A.2.D+2,Skill: Pre-Algebra | Problem Type: Ratio tables problems using percentages that compare | Sequence: 7,Very Low,0.105,
7,Describe situations in which opposite quantities combine to make 0. ,CCSS.MATH.CONTENT.7.NS.A.1.A+1,Skill: Geometry | Problem Type: Identify opposite angles and that they are equal | Sequence: 3,Low,0.246,
7,Solve mathematical problems that involve adding integers.,CCSS.MATH.CONTENT.7.NS.A.1.D+1,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.136,
7,Solve mathematical problems that involve adding rational numbers.,CCSS.MATH.CONTENT.7.NS.A.1.D+2,Skill: Geometry | Problem Type: Identify corresponding angles and that they are equal | Sequence: 2,Very Low,0.069,
7,Solve mathematical problems that involve subtracting integers.,CCSS.MATH.CONTENT.7.NS.A.1.D+3,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.136,
7,Solve mathematical problems that involve subtracting rational numbers.,CCSS.MATH.CONTENT.7.NS.A.1.D+4,Skill: Geometry | Problem Type: Identify corresponding angles and that they are equal | Sequence: 2,Very Low,0.069,
7,Solve real-world problems that involve and adding and subtracting rational numbers including integers.,CCSS.MATH.CONTENT.7.NS.A.1.D+5,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Low,0.248,
7,Solve mathematical problems by multiplying integers.,CCSS.MATH.CONTENT.7.NS.A.2.C+1,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.147,
7,Solve mathematical problems by multiplying rational numbers.,CCSS.MATH.CONTENT.7.NS.A.2.C+2,Skill: Pre-Algebra | Problem Type: Multiply by a positive or negative integer | Sequence: 2,Very Low,0.079,
7,Solve mathematical problems involving dividing integers.,CCSS.MATH.CONTENT.7.NS.A.2.C+3,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.147,
7,Solve mathematical problems involving dividing rational numbers.,CCSS.MATH.CONTENT.7.NS.A.2.C+4,Skill: Pre-Algebra | Problem Type: Ratio tables problems using fractions for classes | Sequence: 4,Very Low,0.026,
7,Solve real-world problems that involve multiplying and dividing rational numbers including integers.,CCSS.MATH.CONTENT.7.NS.A.2.C+5,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.188,
7,Identify multiple expressions to represent a situation.,CCSS.MATH.CONTENT.7.EE.A.2+1,Skill: Geometry | Problem Type: Identify corresponding angles and that they are equal | Sequence: 2,Very Low,0.182,
7,Solve multi-step word problems.,CCSS.MATH.CONTENT.7.EE.B.3+1,Skill: Pre-Algebra | Problem Type: Ratio tables problems using fractions for classes | Sequence: 4,Very Low,0.031,
7,"Evaluate expressions using order of operation with rational numbers, including integers.",CCSS.MATH.CONTENT.7.NS.A.3+1,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.133,
7,"Evaluate expressions with variables, given values to substitute for the variables.",CCSS.MATH.CONTENT.7.EE.B.3+2,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.218,
7,Simplify linear expressions.,CCSS.MATH.CONTENT.7.EE.A.1+1,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.000,
7,Use the distributive property with linear expressions.,CCSS.MATH.CONTENT.7.EE.A.1+4,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.270,
7,Add linear expressions.,CCSS.MATH.CONTENT.7.EE.A.1+2,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Low,0.216,
7,Subtract linear expressions.,CCSS.MATH.CONTENT.7.EE.A.1+3,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Low,0.262,
7,Factor linear expressions.,CCSS.MATH.CONTENT.7.EE.A.1+5,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.000,
7,Solve two step equations.,CCSS.MATH.CONTENT.7.EE.B.4.A+1,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.000,
7,Solve word problems that involve two step equations.,CCSS.MATH.CONTENT.7.EE.B.4.A+2,Skill: Geometry | Problem Type: Identify corresponding angles and that they are equal | Sequence: 2,Very Low,0.069,
7,Solve one-step inequalities.,CCSS.MATH.CONTENT.7.EE.B.4.B+1,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.059,
7,Solve word problems that involve one-step inequalities.,CCSS.MATH.CONTENT.7.EE.B.4.B+2,Skill: Geometry | Problem Type: Identify corresponding angles and that they are equal | Sequence: 2,Very Low,0.069,
7,Solve two-step inequalities.,CCSS.MATH.CONTENT.7.EE.B.4.B+3,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.000,
7,Identify the constant of proportionality in graphs.,CCSS.MATH.CONTENT.7.RP.A.2.B+2,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.268,
7,Solve word problems that involve two-step inequalities.,CCSS.MATH.CONTENT.7.EE.B.4.B+4,Skill: Geometry | Problem Type: Identify corresponding angles and that they are equal | Sequence: 2,Very Low,0.069,
7,Graph the solution sets of inequalities on a number line and interpret the graphed solution in the context of the problem.,CCSS.MATH.CONTENT.7.EE.B.4.B+5,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Medium,0.404,
7,Compute unit rates from ratios involving fractions.,CCSS.MATH.CONTENT.7.RP.A.1+1,Skill: Geometry | Problem Type: Use knowledge of facts about angles to compute values of angles in a complex diagram | Sequence: 4,Very Low,0.153,
7,Determine if two quantities represented in a table are in a proportional relationship.,CCSS.MATH.CONTENT.7.RP.A.2.A+2,Skill: Geometry | Problem Type: Use knowledge of facts about angles to compute values of angles in a complex diagram | Sequence: 4,Very Low,0.130,
7,Determine if two quantities represented in a graph are in a proportional relationship.,CCSS.MATH.CONTENT.7.RP.A.2.A+3,Skill: Geometry | Problem Type: Use knowledge of facts about angles to compute values of angles in a complex diagram | Sequence: 4,Very Low,0.130,
7,Identify the constant of proportionality in tables.,CCSS.MATH.CONTENT.7.RP.A.2.B+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.268,
7,Identify the constant of proportionality in equations.,CCSS.MATH.CONTENT.7.RP.A.2.B+3,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.268,
7,"Represent proportional relationships by equations. For example, if total cost t is proportional to the number n of items purchased at a constant price p, the relationship between the total cost and the number of items can be expressed as t = pn.",CCSS.MATH.CONTENT.7.RP.A.2.C+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.319,
7,Solve mathematical proportions.,CCSS.MATH.CONTENT.7.RP.A.3+1,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.000,
7,Write and solve proportions in real-world context.,CCSS.MATH.CONTENT.7.RP.A.3+2,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.112,
7,Interpreting coordinate points on graphs.,CCSS.MATH.CONTENT.7.RP.A.2.D+1,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.000,
7,Solve problems involving computing actual lengths and areas from a scale drawing.,CCSS.MATH.CONTENT.7.G.A.1+2,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.096,
7,Solve problems involving computing perimeter or areas from a scale drawing.,CCSS.MATH.CONTENT.7.G.A.1+3,Skill: Pre-Algebra | Problem Type: Multiply by a positive or negative integer | Sequence: 2,Very Low,0.053,
7,Solve percent of change problems.,CCSS.MATH.CONTENT.7.RP.A.3+5,Skill: Geometry | Problem Type: Use knowledge of facts about angles to compute values of angles in a complex diagram | Sequence: 4,Very Low,0.141,
7,Solve percent error problems.,CCSS.MATH.CONTENT.7.RP.A.3+6,Skill: Pre-Algebra | Problem Type: Ratio tables problems using fractions for classes | Sequence: 4,Very Low,0.035,
7,"Solve discount problems involving original price, discount percentage, discount amount, and sale price",CCSS.MATH.CONTENT.7.RP.A.3+7,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.069,
8,Graph functions.,CCSS.MATH.CONTENT.8.F.A.3+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
7,"Solve markup problems involving cost, markup percentage, markup amount, and selling price",CCSS.MATH.CONTENT.7.RP.A.3+8,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.075,
7,Compare pricing options to determine the better deal or value,CCSS.MATH.CONTENT.7.RP.A.3+9,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.227,
7,"Solve complex pricing problems involving multiple discounts, markups, taxes, or combinations",CCSS.MATH.CONTENT.7.RP.A.3+10,Skill: Pre-Algebra | Problem Type: Multiply by a positive or negative integer | Sequence: 2,Very Low,0.051,
7,Solve problems using simple interest.,CCSS.MATH.CONTENT.7.RP.A.3+11,Skill: Pre-Algebra | Problem Type: Ratio tables problems using fractions for classes | Sequence: 4,Very Low,0.067,
7,Solve mathematical problems related to the volume of three-dimensional objects.,CCSS.MATH.CONTENT.7.G.B.6+4,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.247,
7,Use probability and relative frequency to describe the likelihood of an event.,CCSS.MATH.CONTENT.7.SP.C.5+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.305,
7,Differentiate between experimental and theoretical probability.,CCSS.MATH.CONTENT.7.SP.C.5+2,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.130,
7,Find theoretical probability.,CCSS.MATH.CONTENT.7.SP.C.5+3,"Skill: Geometry | Problem Type: Use equation π (pi) ∙ D = C to find π(pi), D, or C | Sequence: 5",Low,0.207,
7,Make predictions using theoretical proability.,CCSS.MATH.CONTENT.7.SP.C.6+3,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.064,
7,Solve real-world problems related to the volume of three-dimensional objects.,CCSS.MATH.CONTENT.7.G.B.6+5,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.237,
7,This overlaps with 7.SP.6,CCSS.MATH.CONTENT.7.SP.C.7.B+1,Skill: Pre-Algebra | Problem Type: Multiply by a positive or negative integer | Sequence: 2,Very Low,0.156,
7,Find experiemental probability.,CCSS.MATH.CONTENT.7.SP.C.6+1,"Skill: Geometry | Problem Type: Use equation π (pi) ∙ D = C to find π(pi), D, or C | Sequence: 5",Low,0.207,
7,Make predictions using experimental proability.,CCSS.MATH.CONTENT.7.SP.C.6+2,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.064,
7,Model real-life random selections by assigning equal probability to each outcome and calculate the probability of specified individuals or groups being chosen.,CCSS.MATH.CONTENT.7.SP.C.7.A+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Very Low,0.190,
7,Find the probability of something NOT happening.,CCSS.MATH.CONTENT.7.SP.C.7.A+2,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Medium,0.402,
8,Solve real-world problems by writing and solving equations in one variable.,CCSS.MATH.CONTENT.8.EE.C.7.B+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.062,
7,Find the total number of possible outcomes for two or more events.,CCSS.MATH.CONTENT.7.SP.C.8.B+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.344,
7,Create lists that represent the sample space of compound events.,CCSS.MATH.CONTENT.7.SP.C.8.B+2,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.224,
7,"Create tables to systematically organize and represent sample spaces for compound events, clearly displaying all possible outcomes.",CCSS.MATH.CONTENT.7.SP.C.8.B+3,Skill: Pre-Algebra | Problem Type: Add and subtract positive and negative integers | Sequence: 3,Very Low,0.077,
7,"Use tree diagrams to visually represent the sample space of compound events, breaking down the event into component outcomes.",CCSS.MATH.CONTENT.7.SP.C.8.B+4,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.335,
7,Find the probability of independent compound events.,CCSS.MATH.CONTENT.7.SP.C.8.A+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Medium,0.402,
7,Find the probability of dependent compound events.,CCSS.MATH.CONTENT.7.SP.C.8.A+2,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Medium,0.402,
7,"Design and use a simulation to generate frequencies for compound events. For example, use random digits as a simulation tool to approximate the answer to the question: If 40% of donors have type A blood, what is the probability that it will take at least 4 donors to find one with type A blood?  ",CCSS.MATH.CONTENT.7.SP.C.8.C+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.339,
7,Determine the population and sample in a study or experiment.,CCSS.MATH.CONTENT.7.SP.A.1+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.202,
8,Evaluate powers with negative or zero exponents by applying the rules for these cases.,CCSS.MATH.CONTENT.8.EE.A.1+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.173,
